id,price,sel_pct,tin,tout,dcost_event,status
447,5.0,0.6,11425,4986,0,a
448,4.9,1.2,479,37703,-1,i
449,5.1,8.7,403277,48267,1,a
450,4.9,0.0,87,710,-1,i
451,4.0,0.1,0,1561,0,u
453,6.0,1.1,14122,15932,0,a
454,6.1,8.5,564253,59640,1,a
456,5.0,0.3,1383,4771,0,a
457,5.9,0.1,802,2626,-1,a
458,5.4,0.0,70,529,-1,i
459,5.5,0.1,1582,1137,0,a
460,5.0,0.4,15929,5518,0,a
461,5.9,0.2,555,4815,-1,a
462,5.0,0.1,479,1838,0,a
463,5.9,1.2,7327,35913,-1,u
464,6.1,11.9,726329,60577,1,a
465,5.9,0.6,422,30991,-1,i
466,4.5,0.9,14519,9082,0,a
559,5.0,0.1,673,2036,0,a
567,5.0,1.1,41083,12669,0,a
593,4.5,2.3,191976,29749,0,a
609,4.0,0.3,9132,2615,0,a
634,6.0,0.0,1919,113,0,a
167,5.5,0.7,27458,9062,0,a
201,5.4,6.7,17670,143853,-1,a
467,5.0,1.4,6014,12434,0,a
468,4.5,0.1,193,508,0,a
469,5.0,8.4,39065,58579,0,a
470,5.0,0.0,194,796,0,u
471,5.5,1.7,4106,12201,0,a
472,5.5,1.6,6965,14525,0,a
473,4.5,3.2,15783,35579,0,a
474,4.5,0.2,702,1441,0,a
475,4.5,0.0,20,74,0,i
476,4.0,0.2,892,1618,0,a
477,4.0,0.2,1463,2431,0,u
478,4.5,0.0,132,346,0,a
479,4.0,0.2,434,1884,0,u
480,7.9,9.4,138829,78860,-1,a
482,5.9,0.2,1227,3521,-1,a
483,5.5,0.6,24631,7790,0,a
484,5.4,0.1,213,3014,-1,u
485,5.5,0.0,0,453,0,u
486,5.5,0.1,2645,1083,0,a
487,5.0,0.1,276,820,0,a
488,4.9,0.6,199,22519,-1,i
489,4.5,1.5,14038,14490,0,a
490,5.9,1.3,5810,32290,-1,a
491,5.9,3.1,16637,58509,-1,a
493,5.5,0.0,383,934,0,a
558,5.0,0.1,1054,934,0,a
581,5.5,0.6,2592,12267,0,a
590,4.5,0.1,780,671,0,a
112,4.9,7.8,13984,155285,-1,a
147,4.5,0.2,372,1900,0,a
401,7.0,2.0,76480,27268,0,a
403,6.5,0.7,12233,27535,0,d
455,5.4,3.0,9942,70056,-1,a
494,4.5,0.2,0,4855,0,u
495,4.0,1.0,6918,4296,0,a
496,4.5,20.0,31896,187928,0,a
497,4.0,18.2,88911,84453,0,a
498,5.9,5.9,4302,141562,-1,a
499,5.5,12.0,37860,159756,0,a
500,5.0,0.1,0,3259,0,u
502,4.5,3.4,10657,41708,0,a
503,5.0,3.8,13258,58631,0,a
505,4.5,0.3,0,12223,0,u
506,4.5,0.4,892,5098,0,a
507,4.5,0.0,0,267,0,u
508,4.0,1.0,3124,8931,0,a
509,4.0,0.1,448,486,0,a
510,4.0,0.1,572,727,0,a
511,4.0,0.3,1362,4215,0,u
512,6.5,0.1,3250,1570,0,a
513,6.0,0.0,60,300,0,i
514,5.9,0.4,1482,13178,-1,a
515,6.4,0.6,148,29673,-1,d
516,5.5,0.2,645,1948,0,a
517,5.5,0.0,19,30,0,i
518,4.9,0.2,4025,3740,0,u
519,5.4,0.2,825,4844,-1,a
520,5.5,0.2,365,2603,0,a
521,6.5,0.0,57,131,0,i
522,5.0,0.2,1759,3037,0,a
523,5.0,0.2,790,3927,0,a
524,4.5,0.7,1197,7555,0,a
525,5.9,1.3,3560,32068,-1,a
526,5.9,1.1,5307,26074,-1,a
527,5.9,2.0,5879,79638,-1,a
528,4.5,1.9,29341,22227,0,u
578,5.4,0.1,1912,1183,-1,a
601,4.5,0.1,3540,1735,0,a
501,5.0,0.2,742,2582,0,a
529,5.0,3.5,7147,34120,0,a
530,4.0,0.1,0,1356,0,u
531,4.5,0.1,291,708,0,a
532,5.0,4.3,11221,58696,0,a
533,5.5,2.4,16026,16716,0,a
534,4.5,5.5,13376,56909,0,a
535,5.0,0.4,1187,6917,0,a
536,4.5,0.4,1457,2913,0,a
537,4.5,0.0,3,275,0,u
538,4.0,0.0,0,572,0,u
539,4.0,3.1,4043,23654,0,a
540,4.0,0.2,0,2611,0,u
541,4.5,0.3,1970,1647,0,a
542,5.9,6.4,5187,178293,-1,a
543,5.5,0.1,130,1436,0,d
544,5.5,4.6,33063,33579,0,a
545,5.0,0.3,1428,3513,0,a
546,4.9,0.0,168,1480,-1,i
547,5.0,0.0,61,107,0,a
548,5.0,0.1,106,643,0,a
549,5.4,0.2,316,2937,-1,a
550,5.0,0.0,60,82,0,a
551,5.0,0.1,3684,2317,0,a
552,5.9,10.0,20194,240734,-1,a
553,5.5,1.0,24994,10177,0,a
612,4.5,0.0,261,59,0,a
613,4.5,0.2,10419,3301,0,a
646,5.5,0.0,882,64,0,a
651,4.5,0.1,3443,325,0,a
